,loss,accuracy,val_loss,val_accuracy
0,0.5515669584274292,0.7130399942398071,0.36869996786117554,0.8409600257873535
1,0.30863407254219055,0.873520016670227,0.3507552444934845,0.8484799861907959
2,0.24390539526939392,0.9049199819564819,0.36847203969955444,0.8452799916267395
