,loss,accuracy,val_loss,val_accuracy
0,0.6285324692726135,0.6139199733734131,0.463317334651947,0.7922000288963318
1,0.39999812841415405,0.831279993057251,0.40286773443222046,0.8292800188064575
2,0.2887609601020813,0.8849599957466125,0.39758551120758057,0.8361600041389465
