,loss,accuracy,val_loss,val_accuracy
0,0.6106883883476257,0.6592400074005127,0.40298062562942505,0.823360025882721
1,0.31662625074386597,0.8703200221061707,0.3359970450401306,0.8511199951171875
2,0.19828833639621735,0.9300400018692017,0.3569885790348053,0.8442800045013428
