,loss,accuracy,val_loss,val_accuracy
0,0.6032195091247559,0.6407999992370605,0.39130082726478577,0.833840012550354
1,0.32579129934310913,0.8653600215911865,0.36224788427352905,0.8400400280952454
2,0.24800971150398254,0.9032400250434875,0.3824613690376282,0.8343200087547302
