,loss,accuracy,val_loss,val_accuracy
0,0.4975435435771942,0.7324000000953674,0.3531378507614136,0.8414000272750854
1,0.2917649447917938,0.8802800178527832,0.36295002698898315,0.8373200297355652
2,0.23203900456428528,0.908519983291626,0.39532238245010376,0.829800009727478
