,loss,accuracy,val_loss,val_accuracy
0,0.533160924911499,0.7060400247573853,0.37888428568840027,0.8405200242996216
1,0.30933788418769836,0.8729199767112732,0.35452231764793396,0.8470399975776672
2,0.24917863309383392,0.9025200009346008,0.39431121945381165,0.8387600183486938
