,loss,accuracy,val_loss,val_accuracy
0,0.48810967803001404,0.7351599931716919,0.3396981954574585,0.8515999913215637
1,0.28792959451675415,0.8811200261116028,0.36595067381858826,0.8417999744415283
2,0.2330254465341568,0.9087200164794922,0.37175899744033813,0.8430399894714355
